LinkId,Timestamp,UtilizationPct,OpticalPowerDbm,BitErrorRate,LatencyMs
LINK-MEL-AGG-WEST-01,2026-02-04T23:10:00.000Z,32.6,-1.2,1.443e-12,0.7
LINK-BNE-AGG-CENTRAL-01,2026-02-04T23:10:00.000Z,27.0,-1.2,1.516e-12,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-04T23:10:00.000Z,24.5,-1.7,2.081e-12,0.9
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:15:00.000Z,47.9,-2.2,1.000e-14,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-04T23:15:00.000Z,18.2,-2.6,3.292e-12,6.5
LINK-SYD-BNE-FIBRE-01,2026-02-04T23:15:00.000Z,37.7,-2.9,2.522e-12,8.8
LINK-MEL-BNE-FIBRE-01,2026-02-04T23:15:00.000Z,28.2,-2.9,1.704e-12,11.3
LINK-SYD-AGG-NORTH-01,2026-02-04T23:15:00.000Z,32.5,-1.8,1.248e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:15:00.000Z,21.5,-2.5,6.386e-13,1.1
LINK-MEL-AGG-EAST-01,2026-02-04T23:15:00.000Z,32.0,-1.5,1.291e-12,0.9
LINK-MEL-AGG-WEST-01,2026-02-04T23:15:00.000Z,24.9,-1.3,1.911e-13,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-04T23:15:00.000Z,25.9,-1.2,1.045e-12,0.9
LINK-BNE-AGG-SOUTH-01,2026-02-04T23:15:00.000Z,23.3,-1.3,7.682e-13,0.7
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:20:00.000Z,42.6,-2.9,8.842e-13,4.3
LINK-SYD-MEL-FIBRE-02,2026-02-04T23:20:00.000Z,21.3,-3.0,3.864e-12,6.4
LINK-SYD-BNE-FIBRE-01,2026-02-04T23:20:00.000Z,46.7,-2.3,2.860e-12,12.7
LINK-MEL-BNE-FIBRE-01,2026-02-04T23:20:00.000Z,42.8,-3.0,5.148e-13,21.0
LINK-SYD-AGG-NORTH-01,2026-02-04T23:20:00.000Z,30.1,-1.0,1.157e-12,0.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:20:00.000Z,16.2,-1.6,1.100e-12,2.0
LINK-MEL-AGG-EAST-01,2026-02-04T23:20:00.000Z,33.2,-1.6,7.477e-13,0.6
LINK-MEL-AGG-WEST-01,2026-02-04T23:20:00.000Z,29.3,-0.9,3.647e-14,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-04T23:20:00.000Z,25.8,-1.1,6.192e-13,0.9
LINK-BNE-AGG-SOUTH-01,2026-02-04T23:20:00.000Z,22.1,-1.4,1.140e-12,0.9
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:25:00.000Z,56.3,-2.7,6.237e-12,6.8
LINK-SYD-MEL-FIBRE-02,2026-02-04T23:25:00.000Z,27.2,-3.8,3.770e-12,9.5
LINK-SYD-BNE-FIBRE-01,2026-02-04T23:25:00.000Z,36.9,-2.0,1.973e-12,12.1
LINK-MEL-BNE-FIBRE-01,2026-02-04T23:25:00.000Z,47.8,-2.9,1.000e-14,16.5
LINK-SYD-AGG-NORTH-01,2026-02-04T23:25:00.000Z,34.1,-1.2,1.311e-12,1.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:25:00.000Z,34.1,-1.7,1.000e-14,1.4
LINK-MEL-AGG-EAST-01,2026-02-04T23:25:00.000Z,29.2,-1.2,1.576e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-04T23:25:00.000Z,27.3,-1.7,1.064e-12,0.7
LINK-BNE-AGG-CENTRAL-01,2026-02-04T23:25:00.000Z,18.4,-1.2,2.673e-13,0.7
LINK-BNE-AGG-SOUTH-01,2026-02-04T23:25:00.000Z,21.1,-0.8,6.591e-13,1.0
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:30:00.000Z,48.8,-2.1,4.443e-12,7.3
LINK-SYD-MEL-FIBRE-02,2026-02-04T23:30:00.000Z,27.1,-3.3,5.891e-13,6.3
LINK-SYD-BNE-FIBRE-01,2026-02-04T23:30:00.000Z,36.7,-1.8,2.240e-12,15.0
LINK-MEL-BNE-FIBRE-01,2026-02-04T23:30:00.000Z,32.8,-2.9,4.707e-12,10.0
LINK-SYD-AGG-NORTH-01,2026-02-04T23:30:00.000Z,27.4,-1.4,1.002e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:30:00.000Z,27.6,-1.1,6.053e-13,0.7
LINK-MEL-AGG-EAST-01,2026-02-04T23:30:00.000Z,31.3,-1.4,1.802e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-04T23:30:00.000Z,22.2,-1.4,1.374e-12,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-04T23:30:00.000Z,23.0,-1.9,1.054e-12,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-04T23:30:00.000Z,17.1,-0.8,1.261e-12,0.6
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:35:00.000Z,52.5,-3.6,4.699e-12,5.3
LINK-SYD-MEL-FIBRE-02,2026-02-04T23:35:00.000Z,23.7,-2.8,6.746e-12,6.3
LINK-SYD-BNE-FIBRE-01,2026-02-04T23:35:00.000Z,33.8,-2.3,1.873e-12,8.1
LINK-MEL-BNE-FIBRE-01,2026-02-04T23:35:00.000Z,26.6,-3.0,2.927e-12,10.8
LINK-SYD-AGG-NORTH-01,2026-02-04T23:35:00.000Z,32.3,-1.7,6.352e-13,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:35:00.000Z,40.0,-1.0,1.538e-12,0.5
LINK-MEL-AGG-EAST-01,2026-02-04T23:35:00.000Z,30.9,-1.4,3.837e-12,1.2
LINK-MEL-AGG-WEST-01,2026-02-04T23:35:00.000Z,26.3,-1.9,1.689e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-04T23:35:00.000Z,19.2,-1.1,9.480e-13,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-04T23:35:00.000Z,21.3,-1.4,1.605e-12,1.4
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:40:00.000Z,65.4,-2.6,3.200e-12,4.7
LINK-SYD-MEL-FIBRE-02,2026-02-04T23:40:00.000Z,25.6,-3.5,5.206e-12,7.1
LINK-SYD-BNE-FIBRE-01,2026-02-04T23:40:00.000Z,33.2,-3.2,1.426e-12,12.9
LINK-MEL-BNE-FIBRE-01,2026-02-04T23:40:00.000Z,35.0,-2.3,1.923e-12,13.7
LINK-SYD-AGG-NORTH-01,2026-02-04T23:40:00.000Z,27.1,-2.0,1.610e-12,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:40:00.000Z,29.2,-1.3,1.425e-12,1.6
LINK-MEL-AGG-EAST-01,2026-02-04T23:40:00.000Z,38.5,-1.3,1.717e-12,1.0
LINK-MEL-AGG-WEST-01,2026-02-04T23:40:00.000Z,28.0,-2.0,8.696e-13,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-04T23:40:00.000Z,18.8,-1.6,4.852e-13,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-04T23:40:00.000Z,15.8,-1.2,5.753e-13,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:45:00.000Z,68.8,-3.0,4.078e-12,5.5
LINK-SYD-MEL-FIBRE-02,2026-02-04T23:45:00.000Z,22.5,-2.7,6.239e-12,9.8
LINK-SYD-BNE-FIBRE-01,2026-02-04T23:45:00.000Z,44.1,-2.3,2.734e-12,11.8
LINK-MEL-BNE-FIBRE-01,2026-02-04T23:45:00.000Z,40.6,-2.8,3.981e-12,14.4
LINK-SYD-AGG-NORTH-01,2026-02-04T23:45:00.000Z,33.3,-1.1,4.360e-13,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:45:00.000Z,32.1,-1.5,2.349e-13,1.3
LINK-MEL-AGG-EAST-01,2026-02-04T23:45:00.000Z,29.7,-1.5,3.502e-12,1.2
LINK-MEL-AGG-WEST-01,2026-02-04T23:45:00.000Z,24.6,-1.1,8.058e-13,0.7
LINK-BNE-AGG-CENTRAL-01,2026-02-04T23:45:00.000Z,26.3,-1.2,1.222e-12,0.9
LINK-BNE-AGG-SOUTH-01,2026-02-04T23:45:00.000Z,18.7,-0.9,6.205e-13,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:50:00.000Z,43.3,-3.3,3.220e-12,5.9
LINK-SYD-MEL-FIBRE-02,2026-02-04T23:50:00.000Z,18.9,-2.0,1.000e-14,10.4
LINK-SYD-BNE-FIBRE-01,2026-02-04T23:50:00.000Z,31.9,-2.8,1.120e-12,4.1
LINK-MEL-BNE-FIBRE-01,2026-02-04T23:50:00.000Z,29.0,-3.0,5.852e-12,17.6
LINK-SYD-AGG-NORTH-01,2026-02-04T23:50:00.000Z,26.9,-1.3,1.460e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:50:00.000Z,31.9,-1.6,1.000e-14,0.8
LINK-MEL-AGG-EAST-01,2026-02-04T23:50:00.000Z,32.7,-2.0,3.732e-13,2.1
LINK-MEL-AGG-WEST-01,2026-02-04T23:50:00.000Z,26.0,-2.0,1.129e-12,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-04T23:50:00.000Z,29.5,-1.2,8.326e-13,1.2
LINK-BNE-AGG-SOUTH-01,2026-02-04T23:50:00.000Z,16.0,-1.1,9.360e-13,1.2
LINK-SYD-MEL-FIBRE-01,2026-02-04T23:55:00.000Z,56.0,-3.0,1.000e-14,2.4
LINK-SYD-MEL-FIBRE-02,2026-02-04T23:55:00.000Z,29.7,-3.1,4.716e-12,4.8
LINK-SYD-BNE-FIBRE-01,2026-02-04T23:55:00.000Z,34.2,-2.6,1.000e-14,11.9
LINK-MEL-BNE-FIBRE-01,2026-02-04T23:55:00.000Z,34.7,-2.9,5.991e-12,8.6
LINK-SYD-AGG-NORTH-01,2026-02-04T23:55:00.000Z,34.7,-1.5,7.274e-13,0.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T23:55:00.000Z,29.7,-1.4,1.212e-12,0.6
LINK-MEL-AGG-EAST-01,2026-02-04T23:55:00.000Z,28.3,-1.2,1.500e-12,1.9
LINK-MEL-AGG-WEST-01,2026-02-04T23:55:00.000Z,25.5,-1.2,5.495e-13,1.9
LINK-BNE-AGG-CENTRAL-01,2026-02-04T23:55:00.000Z,19.2,-0.7,1.925e-12,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-04T23:55:00.000Z,15.6,-1.6,1.691e-12,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:00:00.000Z,44.1,-2.4,5.683e-12,5.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:00:00.000Z,32.8,-3.8,1.294e-12,6.1
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:00:00.000Z,47.0,-2.3,1.811e-12,11.3
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:00:00.000Z,32.6,-2.3,2.652e-12,12.3
LINK-SYD-AGG-NORTH-01,2026-02-05T00:00:00.000Z,30.9,-1.2,1.568e-12,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:00:00.000Z,20.7,-2.0,1.260e-12,0.5
LINK-MEL-AGG-EAST-01,2026-02-05T00:00:00.000Z,24.8,-1.7,2.300e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-05T00:00:00.000Z,31.1,-1.6,1.270e-12,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:00:00.000Z,24.0,-1.3,7.589e-14,1.2
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:00:00.000Z,22.1,-1.3,7.325e-13,0.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:05:00.000Z,44.2,-2.7,4.734e-12,7.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:05:00.000Z,20.3,-2.9,3.746e-12,6.5
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:05:00.000Z,41.5,-2.7,1.298e-12,11.7
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:05:00.000Z,38.6,-2.0,2.000e-12,10.6
LINK-SYD-AGG-NORTH-01,2026-02-05T00:05:00.000Z,27.4,-1.2,2.472e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:05:00.000Z,24.5,-1.9,6.106e-13,1.2
LINK-MEL-AGG-EAST-01,2026-02-05T00:05:00.000Z,31.6,-1.1,1.248e-12,1.3
LINK-MEL-AGG-WEST-01,2026-02-05T00:05:00.000Z,30.1,-1.5,1.268e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:05:00.000Z,27.7,-1.1,8.642e-13,0.7
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:05:00.000Z,22.0,-1.9,1.004e-12,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:10:00.000Z,51.0,-2.9,2.136e-12,8.7
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:10:00.000Z,22.9,-4.0,4.739e-12,8.3
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:10:00.000Z,40.7,-2.3,4.759e-13,10.7
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:10:00.000Z,39.8,-2.3,2.355e-12,15.1
LINK-SYD-AGG-NORTH-01,2026-02-05T00:10:00.000Z,29.5,-1.5,5.739e-13,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:10:00.000Z,21.2,-1.8,1.451e-12,1.8
LINK-MEL-AGG-EAST-01,2026-02-05T00:10:00.000Z,29.9,-1.8,2.013e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-05T00:10:00.000Z,27.1,-1.0,8.136e-13,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:10:00.000Z,29.4,-1.7,3.639e-13,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:10:00.000Z,16.4,-1.2,5.655e-13,1.0
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:15:00.000Z,60.7,-3.2,2.189e-12,7.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:15:00.000Z,30.1,-2.8,4.721e-12,6.5
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:15:00.000Z,39.8,-2.5,2.478e-12,8.7
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:15:00.000Z,41.5,-2.8,6.388e-13,15.6
LINK-SYD-AGG-NORTH-01,2026-02-05T00:15:00.000Z,20.3,-1.7,1.506e-12,2.0
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:15:00.000Z,28.5,-1.5,1.426e-12,0.7
LINK-MEL-AGG-EAST-01,2026-02-05T00:15:00.000Z,37.3,-1.5,2.419e-12,1.1
LINK-MEL-AGG-WEST-01,2026-02-05T00:15:00.000Z,24.0,-1.2,1.529e-12,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:15:00.000Z,19.6,-1.4,1.086e-12,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:15:00.000Z,16.8,-0.8,7.918e-13,0.9
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:20:00.000Z,37.7,-3.5,5.378e-12,8.4
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:20:00.000Z,35.6,-3.2,1.000e-14,5.1
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:20:00.000Z,39.9,-2.5,2.393e-12,10.6
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:20:00.000Z,41.6,-3.4,6.491e-12,15.7
LINK-SYD-AGG-NORTH-01,2026-02-05T00:20:00.000Z,31.4,-1.8,1.607e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:20:00.000Z,29.3,-0.7,1.305e-12,1.2
LINK-MEL-AGG-EAST-01,2026-02-05T00:20:00.000Z,30.4,-1.5,2.692e-12,0.7
LINK-MEL-AGG-WEST-01,2026-02-05T00:20:00.000Z,27.9,-1.9,1.829e-12,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:20:00.000Z,18.9,-1.2,5.250e-13,0.9
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:20:00.000Z,17.1,-1.7,6.044e-13,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:25:00.000Z,50.2,-3.0,2.080e-12,4.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:25:00.000Z,35.9,-3.5,4.473e-12,4.1
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:25:00.000Z,33.8,-1.8,2.424e-12,15.4
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:25:00.000Z,43.8,-2.7,6.526e-12,11.5
LINK-SYD-AGG-NORTH-01,2026-02-05T00:25:00.000Z,24.2,-1.6,2.534e-13,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:25:00.000Z,34.9,-2.0,1.219e-12,1.1
LINK-MEL-AGG-EAST-01,2026-02-05T00:25:00.000Z,34.5,-1.5,1.219e-12,1.0
LINK-MEL-AGG-WEST-01,2026-02-05T00:25:00.000Z,30.5,-2.0,7.972e-13,0.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:25:00.000Z,17.5,-1.0,5.781e-13,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:25:00.000Z,17.5,-1.3,1.124e-12,0.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:30:00.000Z,36.5,-3.1,2.023e-12,10.0
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:30:00.000Z,19.5,-3.1,1.726e-12,6.6
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:30:00.000Z,49.6,-2.0,2.626e-12,12.4
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:30:00.000Z,38.2,-3.2,6.283e-12,15.9
LINK-SYD-AGG-NORTH-01,2026-02-05T00:30:00.000Z,23.6,-1.0,7.493e-13,0.7
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:30:00.000Z,26.9,-2.1,5.164e-13,1.4
LINK-MEL-AGG-EAST-01,2026-02-05T00:30:00.000Z,34.7,-1.4,3.030e-12,0.8
LINK-MEL-AGG-WEST-01,2026-02-05T00:30:00.000Z,29.3,-1.6,1.879e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:30:00.000Z,15.3,-1.0,1.219e-12,1.2
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:30:00.000Z,18.9,-1.4,1.396e-12,1.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:35:00.000Z,51.5,-2.7,5.056e-12,7.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:35:00.000Z,30.3,-3.2,5.041e-12,10.4
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:35:00.000Z,38.5,-2.1,1.000e-14,13.6
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:35:00.000Z,26.4,-3.2,2.779e-12,8.0
LINK-SYD-AGG-NORTH-01,2026-02-05T00:35:00.000Z,34.8,-1.6,4.995e-13,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:35:00.000Z,32.0,-1.6,8.539e-13,1.1
LINK-MEL-AGG-EAST-01,2026-02-05T00:35:00.000Z,30.3,-0.8,1.093e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-05T00:35:00.000Z,28.4,-1.0,7.658e-13,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:35:00.000Z,21.5,-1.3,2.082e-12,1.0
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:35:00.000Z,19.6,-1.7,1.320e-12,1.6
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:40:00.000Z,39.7,-3.0,4.403e-12,6.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:40:00.000Z,33.0,-2.7,4.886e-12,4.6
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:40:00.000Z,44.9,-2.3,3.562e-12,13.7
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:40:00.000Z,37.0,-2.9,5.114e-12,13.1
LINK-SYD-AGG-NORTH-01,2026-02-05T00:40:00.000Z,24.8,-1.5,8.025e-13,0.6
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:40:00.000Z,24.1,-1.5,8.567e-13,0.9
LINK-MEL-AGG-EAST-01,2026-02-05T00:40:00.000Z,32.6,-1.7,1.892e-12,1.1
LINK-MEL-AGG-WEST-01,2026-02-05T00:40:00.000Z,27.8,-1.1,8.746e-13,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:40:00.000Z,28.2,-1.3,1.283e-12,2.2
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:40:00.000Z,19.6,-1.4,9.250e-14,2.2
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:45:00.000Z,37.4,-1.6,6.712e-14,4.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:45:00.000Z,25.9,-3.2,4.932e-12,4.9
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:45:00.000Z,38.5,-2.6,1.637e-12,15.7
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:45:00.000Z,37.5,-2.6,3.582e-12,8.7
LINK-SYD-AGG-NORTH-01,2026-02-05T00:45:00.000Z,27.3,-1.5,7.690e-13,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:45:00.000Z,22.8,-1.2,1.209e-12,1.1
LINK-MEL-AGG-EAST-01,2026-02-05T00:45:00.000Z,29.4,-1.8,2.625e-12,1.1
LINK-MEL-AGG-WEST-01,2026-02-05T00:45:00.000Z,18.8,-1.9,7.301e-13,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:45:00.000Z,19.6,-1.2,4.218e-13,1.0
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:45:00.000Z,19.0,-1.5,2.031e-12,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:50:00.000Z,75.9,-2.5,4.120e-13,6.6
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:50:00.000Z,22.5,-3.3,3.342e-12,9.0
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:50:00.000Z,36.6,-2.6,5.752e-13,15.1
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:50:00.000Z,29.9,-3.1,1.457e-13,9.2
LINK-SYD-AGG-NORTH-01,2026-02-05T00:50:00.000Z,42.9,-1.5,2.221e-12,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:50:00.000Z,28.5,-2.0,1.489e-12,0.7
LINK-MEL-AGG-EAST-01,2026-02-05T00:50:00.000Z,24.8,-1.4,2.641e-12,2.0
LINK-MEL-AGG-WEST-01,2026-02-05T00:50:00.000Z,38.1,-1.5,1.177e-12,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:50:00.000Z,27.5,-1.0,1.056e-12,1.9
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:50:00.000Z,19.9,-1.3,1.333e-12,0.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T00:55:00.000Z,53.4,-2.6,3.516e-12,8.9
LINK-SYD-MEL-FIBRE-02,2026-02-05T00:55:00.000Z,25.8,-2.3,1.705e-12,6.4
LINK-SYD-BNE-FIBRE-01,2026-02-05T00:55:00.000Z,31.4,-1.9,1.326e-12,15.4
LINK-MEL-BNE-FIBRE-01,2026-02-05T00:55:00.000Z,34.3,-3.1,4.695e-12,9.1
LINK-SYD-AGG-NORTH-01,2026-02-05T00:55:00.000Z,29.8,-1.6,1.000e-14,0.7
LINK-SYD-AGG-SOUTH-01,2026-02-05T00:55:00.000Z,26.0,-1.7,1.465e-12,0.5
LINK-MEL-AGG-EAST-01,2026-02-05T00:55:00.000Z,29.3,-1.1,1.091e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-05T00:55:00.000Z,34.3,-1.3,2.997e-13,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T00:55:00.000Z,22.9,-1.1,6.355e-13,1.7
LINK-BNE-AGG-SOUTH-01,2026-02-05T00:55:00.000Z,19.4,-1.1,1.683e-13,2.1
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:00:00.000Z,48.0,-3.6,2.984e-12,10.5
LINK-SYD-MEL-FIBRE-02,2026-02-05T01:00:00.000Z,24.0,-3.0,4.512e-12,7.3
LINK-SYD-BNE-FIBRE-01,2026-02-05T01:00:00.000Z,35.4,-3.1,4.219e-13,8.9
LINK-MEL-BNE-FIBRE-01,2026-02-05T01:00:00.000Z,34.0,-3.1,3.221e-12,14.7
LINK-SYD-AGG-NORTH-01,2026-02-05T01:00:00.000Z,25.0,-1.5,5.656e-13,2.1
LINK-SYD-AGG-SOUTH-01,2026-02-05T01:00:00.000Z,40.4,-1.2,1.471e-12,1.7
LINK-MEL-AGG-EAST-01,2026-02-05T01:00:00.000Z,34.1,-1.3,1.304e-12,1.7
LINK-MEL-AGG-WEST-01,2026-02-05T01:00:00.000Z,28.8,-1.7,5.843e-13,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T01:00:00.000Z,19.4,-1.6,1.097e-12,1.6
LINK-BNE-AGG-SOUTH-01,2026-02-05T01:00:00.000Z,23.8,-1.5,6.384e-13,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:05:00.000Z,50.8,-2.0,2.726e-12,5.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T01:05:00.000Z,20.7,-3.1,3.546e-12,6.0
LINK-SYD-BNE-FIBRE-01,2026-02-05T01:05:00.000Z,33.4,-2.7,2.929e-12,13.6
LINK-MEL-BNE-FIBRE-01,2026-02-05T01:05:00.000Z,30.1,-2.4,3.728e-12,19.2
LINK-SYD-AGG-NORTH-01,2026-02-05T01:05:00.000Z,29.3,-1.4,7.253e-13,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-05T01:05:00.000Z,26.4,-1.6,3.128e-13,0.5
LINK-MEL-AGG-EAST-01,2026-02-05T01:05:00.000Z,32.1,-1.0,2.647e-12,1.1
LINK-MEL-AGG-WEST-01,2026-02-05T01:05:00.000Z,28.0,-1.4,6.497e-13,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T01:05:00.000Z,23.6,-1.9,8.270e-13,0.8
LINK-BNE-AGG-SOUTH-01,2026-02-05T01:05:00.000Z,17.9,-2.2,1.429e-12,0.7
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:10:00.000Z,54.0,-3.4,7.285e-12,4.8
LINK-SYD-MEL-FIBRE-02,2026-02-05T01:10:00.000Z,32.5,-2.9,3.645e-12,4.1
LINK-SYD-BNE-FIBRE-01,2026-02-05T01:10:00.000Z,38.7,-2.6,2.152e-12,12.0
LINK-MEL-BNE-FIBRE-01,2026-02-05T01:10:00.000Z,21.0,-3.4,1.537e-12,16.9
LINK-SYD-AGG-NORTH-01,2026-02-05T01:10:00.000Z,27.4,-1.7,1.027e-12,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-05T01:10:00.000Z,21.3,-1.4,4.054e-13,0.5
LINK-MEL-AGG-EAST-01,2026-02-05T01:10:00.000Z,29.0,-1.5,7.275e-13,1.0
LINK-MEL-AGG-WEST-01,2026-02-05T01:10:00.000Z,26.1,-1.8,1.839e-12,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-05T01:10:00.000Z,28.4,-1.3,9.825e-13,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-05T01:10:00.000Z,21.2,-1.7,1.116e-12,1.4
LINK-SYD-MEL-FIBRE-01,2026-02-05T01:15:00.000Z,52.3,-3.5,1.820e-12,9.2
LINK-SYD-MEL-FIBRE-02,2026-02-05T01:15:00.000Z,33.0,-3.0,2.323e-12,7.1
LINK-SYD-BNE-FIBRE-01,2026-02-05T01:15:00.000Z,34.5,-1.6,1.447e-12,10.8
