ReadingId,Timestamp,SensorId,SensorType,Value,Unit,Status
RD-20260204-943199,2026-02-04T19:55:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-302620,2026-02-04T19:55:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.9,dBm,NORMAL
RD-20260204-106355,2026-02-04T19:55:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.2,dBm,NORMAL
RD-20260204-802156,2026-02-04T19:55:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-555953,2026-02-04T19:55:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-675156,2026-02-04T19:55:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-127980,2026-02-04T19:55:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-203352,2026-02-04T19:55:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.2,dBm,NORMAL
RD-20260204-220895,2026-02-04T19:55:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-427372,2026-02-04T19:55:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.2,dBm,NORMAL
RD-20260204-821947,2026-02-04T19:55:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-847787,2026-02-04T19:55:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,32.9,°C,NORMAL
RD-20260204-836621,2026-02-04T19:55:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,49.4,%,NORMAL
RD-20260204-753291,2026-02-04T19:55:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,25.8,°C,NORMAL
RD-20260204-292779,2026-02-04T19:55:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,38.2,%,NORMAL
RD-20260204-938273,2026-02-04T19:55:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,39.4,°C,NORMAL
RD-20260204-743215,2026-02-04T20:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-801535,2026-02-04T20:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-606135,2026-02-04T20:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-648127,2026-02-04T20:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-904639,2026-02-04T20:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-826636,2026-02-04T20:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-534510,2026-02-04T20:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.7,dBm,NORMAL
RD-20260204-622905,2026-02-04T20:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-677388,2026-02-04T20:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-888422,2026-02-04T20:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-443824,2026-02-04T20:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-809361,2026-02-04T20:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,34.6,°C,NORMAL
RD-20260204-672322,2026-02-04T20:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,44.3,%,NORMAL
RD-20260204-432694,2026-02-04T20:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,33.2,°C,NORMAL
RD-20260204-770934,2026-02-04T20:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,41.0,%,NORMAL
RD-20260204-233002,2026-02-04T20:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,29.0,°C,NORMAL
RD-20260204-457239,2026-02-04T20:05:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-576566,2026-02-04T20:05:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.5,dBm,NORMAL
RD-20260204-682591,2026-02-04T20:05:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.7,dBm,NORMAL
RD-20260204-162816,2026-02-04T20:05:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-798100,2026-02-04T20:05:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-648216,2026-02-04T20:05:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-235861,2026-02-04T20:05:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-289329,2026-02-04T20:05:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-850299,2026-02-04T20:05:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-359971,2026-02-04T20:05:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-214845,2026-02-04T20:05:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-602960,2026-02-04T20:05:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,34.6,°C,NORMAL
RD-20260204-417499,2026-02-04T20:05:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,23.6,%,NORMAL
RD-20260204-230697,2026-02-04T20:05:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,28.9,°C,NORMAL
RD-20260204-502467,2026-02-04T20:05:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,24.4,%,NORMAL
RD-20260204-364969,2026-02-04T20:05:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,31.5,°C,NORMAL
RD-20260204-564607,2026-02-04T20:10:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.1,dBm,NORMAL
RD-20260204-713449,2026-02-04T20:10:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.1,dBm,NORMAL
RD-20260204-473209,2026-02-04T20:10:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-408783,2026-02-04T20:10:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-486765,2026-02-04T20:10:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-930794,2026-02-04T20:10:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-600446,2026-02-04T20:10:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-454626,2026-02-04T20:10:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-358802,2026-02-04T20:10:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-186028,2026-02-04T20:10:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-062788,2026-02-04T20:10:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-236814,2026-02-04T20:10:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,31.1,°C,NORMAL
RD-20260204-927745,2026-02-04T20:10:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.9,%,NORMAL
RD-20260204-109313,2026-02-04T20:10:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,30.2,°C,NORMAL
RD-20260204-170483,2026-02-04T20:10:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,23.9,%,NORMAL
RD-20260204-809924,2026-02-04T20:10:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,32.5,°C,NORMAL
RD-20260204-720221,2026-02-04T20:15:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-640725,2026-02-04T20:15:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-077289,2026-02-04T20:15:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-324398,2026-02-04T20:15:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-807750,2026-02-04T20:15:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-851266,2026-02-04T20:15:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-502790,2026-02-04T20:15:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-114488,2026-02-04T20:15:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-733640,2026-02-04T20:15:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-741618,2026-02-04T20:15:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-010334,2026-02-04T20:15:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-242587,2026-02-04T20:15:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,35.6,°C,NORMAL
RD-20260204-634122,2026-02-04T20:15:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,48.0,%,NORMAL
RD-20260204-951541,2026-02-04T20:15:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,29.2,°C,NORMAL
RD-20260204-621270,2026-02-04T20:15:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.4,%,NORMAL
RD-20260204-590570,2026-02-04T20:15:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,31.9,°C,NORMAL
RD-20260204-703204,2026-02-04T20:20:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-413037,2026-02-04T20:20:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-021053,2026-02-04T20:20:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-464687,2026-02-04T20:20:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-055646,2026-02-04T20:20:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-206879,2026-02-04T20:20:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-832929,2026-02-04T20:20:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-116478,2026-02-04T20:20:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-779230,2026-02-04T20:20:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-095142,2026-02-04T20:20:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-754525,2026-02-04T20:20:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-9.5,dBm,NORMAL
RD-20260204-878775,2026-02-04T20:20:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,29.3,°C,NORMAL
RD-20260204-296788,2026-02-04T20:20:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,48.9,%,NORMAL
RD-20260204-560105,2026-02-04T20:20:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,31.8,°C,NORMAL
RD-20260204-068476,2026-02-04T20:20:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,37.8,%,NORMAL
RD-20260204-870784,2026-02-04T20:20:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,34.4,°C,NORMAL
RD-20260204-206606,2026-02-04T20:25:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-391326,2026-02-04T20:25:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-334198,2026-02-04T20:25:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-656912,2026-02-04T20:25:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-203129,2026-02-04T20:25:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-923768,2026-02-04T20:25:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-621678,2026-02-04T20:25:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-230246,2026-02-04T20:25:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.2,dBm,NORMAL
RD-20260204-832878,2026-02-04T20:25:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-193531,2026-02-04T20:25:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-290637,2026-02-04T20:25:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-9.6,dBm,NORMAL
RD-20260204-027657,2026-02-04T20:25:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,34.1,°C,NORMAL
RD-20260204-875651,2026-02-04T20:25:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,28.0,%,NORMAL
RD-20260204-676978,2026-02-04T20:25:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,31.5,°C,NORMAL
RD-20260204-325469,2026-02-04T20:25:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,20.6,%,NORMAL
RD-20260204-451356,2026-02-04T20:25:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,33.0,°C,NORMAL
RD-20260204-696503,2026-02-04T20:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-984558,2026-02-04T20:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.7,dBm,NORMAL
RD-20260204-358411,2026-02-04T20:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-178895,2026-02-04T20:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-884769,2026-02-04T20:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-350741,2026-02-04T20:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-675908,2026-02-04T20:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-603172,2026-02-04T20:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-9.7,dBm,NORMAL
RD-20260204-220958,2026-02-04T20:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-368260,2026-02-04T20:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-231145,2026-02-04T20:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-427063,2026-02-04T20:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,27.7,°C,NORMAL
RD-20260204-260733,2026-02-04T20:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,27.4,%,NORMAL
RD-20260204-985815,2026-02-04T20:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,31.4,°C,NORMAL
RD-20260204-143184,2026-02-04T20:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,35.9,%,NORMAL
RD-20260204-677256,2026-02-04T20:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,33.4,°C,NORMAL
RD-20260204-965498,2026-02-04T20:35:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-383366,2026-02-04T20:35:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.2,dBm,NORMAL
RD-20260204-178368,2026-02-04T20:35:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-029959,2026-02-04T20:35:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-955760,2026-02-04T20:35:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-408937,2026-02-04T20:35:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-736873,2026-02-04T20:35:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-279108,2026-02-04T20:35:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-270756,2026-02-04T20:35:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-678664,2026-02-04T20:35:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-648347,2026-02-04T20:35:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-204163,2026-02-04T20:35:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,29.4,°C,NORMAL
RD-20260204-755346,2026-02-04T20:35:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,28.7,%,NORMAL
RD-20260204-556615,2026-02-04T20:35:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,30.6,°C,NORMAL
RD-20260204-616206,2026-02-04T20:35:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,51.1,%,NORMAL
RD-20260204-347212,2026-02-04T20:35:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,30.8,°C,NORMAL
RD-20260204-889208,2026-02-04T20:40:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-533853,2026-02-04T20:40:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.8,dBm,NORMAL
RD-20260204-078645,2026-02-04T20:40:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-959732,2026-02-04T20:40:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-702695,2026-02-04T20:40:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-132126,2026-02-04T20:40:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-104271,2026-02-04T20:40:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.6,dBm,NORMAL
RD-20260204-288840,2026-02-04T20:40:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-966702,2026-02-04T20:40:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-788335,2026-02-04T20:40:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-972922,2026-02-04T20:40:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260204-987339,2026-02-04T20:40:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,34.3,°C,NORMAL
RD-20260204-026865,2026-02-04T20:40:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,33.7,%,NORMAL
RD-20260204-148990,2026-02-04T20:40:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,34.9,°C,NORMAL
RD-20260204-394338,2026-02-04T20:40:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,26.9,%,NORMAL
RD-20260204-174277,2026-02-04T20:40:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,35.5,°C,NORMAL
RD-20260204-130679,2026-02-04T20:45:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-420884,2026-02-04T20:45:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.1,dBm,NORMAL
RD-20260204-573619,2026-02-04T20:45:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-340998,2026-02-04T20:45:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-967492,2026-02-04T20:45:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-545752,2026-02-04T20:45:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-341027,2026-02-04T20:45:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-237465,2026-02-04T20:45:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-120898,2026-02-04T20:45:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-098595,2026-02-04T20:45:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-579459,2026-02-04T20:45:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-226057,2026-02-04T20:45:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,36.2,°C,NORMAL
RD-20260204-278548,2026-02-04T20:45:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,48.7,%,NORMAL
RD-20260204-977190,2026-02-04T20:45:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,25.9,°C,NORMAL
RD-20260204-659664,2026-02-04T20:45:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,28.3,%,NORMAL
RD-20260204-579825,2026-02-04T20:45:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,31.1,°C,NORMAL
RD-20260204-324308,2026-02-04T20:50:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-143693,2026-02-04T20:50:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.0,dBm,NORMAL
RD-20260204-354366,2026-02-04T20:50:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-9.6,dBm,NORMAL
RD-20260204-913203,2026-02-04T20:50:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-298911,2026-02-04T20:50:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-097328,2026-02-04T20:50:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-833853,2026-02-04T20:50:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-424211,2026-02-04T20:50:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-498293,2026-02-04T20:50:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260204-635604,2026-02-04T20:50:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-024069,2026-02-04T20:50:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-077071,2026-02-04T20:50:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,29.2,°C,NORMAL
RD-20260204-067905,2026-02-04T20:50:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,26.7,%,NORMAL
RD-20260204-575650,2026-02-04T20:50:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,34.1,°C,NORMAL
RD-20260204-950046,2026-02-04T20:50:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,35.1,%,NORMAL
RD-20260204-215386,2026-02-04T20:50:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,32.3,°C,NORMAL
RD-20260204-699287,2026-02-04T20:55:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-748255,2026-02-04T20:55:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.8,dBm,NORMAL
RD-20260204-622886,2026-02-04T20:55:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.4,dBm,NORMAL
RD-20260204-566843,2026-02-04T20:55:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-219770,2026-02-04T20:55:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-536526,2026-02-04T20:55:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-563621,2026-02-04T20:55:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-410945,2026-02-04T20:55:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-146606,2026-02-04T20:55:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-063859,2026-02-04T20:55:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-580607,2026-02-04T20:55:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.2,dBm,NORMAL
