AlertId,Timestamp,SourceNodeId,SourceNodeType,AlertType,Severity,Description,OpticalPowerDbm,BitErrorRate,CPUUtilPct,PacketLossPct
ALT-20260204-980718,2026-02-04T13:29:14.623Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,1.000e-14,11.2,0.285
ALT-20260204-795611,2026-02-04T13:30:18.637Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.07% — transient microloop,-2.9,1.625e-12,32.8,0.482
ALT-20260204-049659,2026-02-04T13:30:49.705Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.1,6.517e-12,25.3,0.354
ALT-20260204-338508,2026-02-04T13:31:13.117Z,GNB-MEL-3021,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.4% — brief convergence spike,-3.0,5.474e-12,52.0,0.136
ALT-20260204-217721,2026-02-04T13:33:07.604Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.4,3.007e-12,22.3,0.423
ALT-20260204-160695,2026-02-04T13:33:12.489Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.8,4.444e-12,55.1,0.357
ALT-20260204-931903,2026-02-04T13:33:52.202Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,1.000e-14,34.2,0.435
ALT-20260204-353279,2026-02-04T13:35:57.758Z,GNB-SYD-2041,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.3% — brief convergence spike,-2.9,4.455e-12,39.9,0.02
ALT-20260204-172355,2026-02-04T13:36:29.568Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,3.713e-12,54.8,0.001
ALT-20260204-875313,2026-02-04T13:36:52.965Z,GNB-MEL-3012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.35% — transient microloop,-2.8,6.430e-12,38.6,0.059
ALT-20260204-500119,2026-02-04T13:38:28.199Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.05% — transient microloop,-2.2,7.161e-12,17.7,0.42
ALT-20260204-129862,2026-02-04T13:39:49.286Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,6.123e-12,55.5,0.001
ALT-20260204-449207,2026-02-04T13:41:35.771Z,GNB-SYD-2042,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.0% — brief convergence spike,-2.6,5.783e-12,40.0,0.001
ALT-20260204-235518,2026-02-04T13:43:17.758Z,LINK-SYD-AGG-NORTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.41% — transient microloop,-1.6,1.122e-11,45.0,0.001
ALT-20260204-442479,2026-02-04T13:44:35.713Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,7.439e-12,19.6,0.001
ALT-20260204-415580,2026-02-04T13:45:37.496Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,3.829e-12,36.3,1.007
ALT-20260204-662767,2026-02-04T13:47:13.169Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.2,3.355e-12,30.4,0.116
ALT-20260204-747152,2026-02-04T13:48:06.814Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,7.930e-12,33.3,0.443
ALT-20260204-515465,2026-02-04T13:48:36.718Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.13% — transient microloop,-2.9,8.379e-12,50.1,0.447
ALT-20260204-763357,2026-02-04T13:50:44.737Z,LINK-SYD-MEL-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-3.2,7.029e-12,28.3,0.575
ALT-20260204-441972,2026-02-04T13:53:26.987Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.31% — transient microloop,-3.3,1.000e-14,34.5,0.598
ALT-20260204-042668,2026-02-04T13:53:30.916Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,6.742e-13,32.0,0.001
ALT-20260204-209521,2026-02-04T13:53:52.078Z,LINK-SYD-MEL-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.6% — brief convergence spike,-3.4,3.638e-12,33.8,0.001
ALT-20260204-098697,2026-02-04T13:55:23.595Z,GNB-MEL-3012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-3.0,2.402e-12,20.1,0.363
ALT-20260204-229558,2026-02-04T13:56:11.397Z,LINK-MEL-BNE-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-3.6,4.208e-12,28.9,0.239
ALT-20260204-570215,2026-02-04T13:57:01.576Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,5.858e-12,28.1,0.184
ALT-20260204-787692,2026-02-04T13:58:19.233Z,GNB-MEL-3021,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.36% — transient microloop,-3.2,6.611e-12,34.0,1.039
ALT-20260204-275504,2026-02-04T14:02:59.010Z,GNB-MEL-3012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.5,6.073e-12,58.1,0.154
ALT-20260204-966951,2026-02-04T14:03:20.233Z,LINK-SYD-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.10% — transient microloop,-1.7,8.756e-13,67.5,0.131
ALT-20260204-810847,2026-02-04T14:06:52.705Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,3.411e-12,40.5,0.653
ALT-20260204-959797,2026-02-04T14:08:40.026Z,GNB-MEL-3021,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.19% — transient microloop,-3.1,8.983e-12,32.1,0.107
ALT-20260204-617295,2026-02-04T14:09:02.919Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,9.493e-12,36.4,0.359
ALT-20260204-299389,2026-02-04T14:09:38.852Z,GNB-SYD-2041,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-2.5,1.292e-11,25.5,0.001
ALT-20260204-390624,2026-02-04T14:13:14.971Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.87% — transient microloop,-2.8,1.837e-12,21.6,0.001
ALT-20260204-512443,2026-02-04T14:16:32.400Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-2.7,3.123e-12,49.9,0.237
ALT-20260204-276472,2026-02-04T14:16:33.346Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,2.389e-12,13.1,0.001
ALT-20260204-556430,2026-02-04T14:16:37.097Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.2% — brief convergence spike,-3.0,1.000e-14,28.4,0.001
ALT-20260204-144185,2026-02-04T14:18:53.280Z,GNB-MEL-3021,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.3% — brief convergence spike,-3.2,1.003e-11,31.8,0.041
ALT-20260204-635432,2026-02-04T14:20:34.953Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.4,8.698e-12,43.6,0.035
ALT-20260204-266843,2026-02-04T14:20:52.964Z,LINK-SYD-AGG-NORTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.70% — transient microloop,-3.6,5.882e-12,59.5,0.036
ALT-20260204-287508,2026-02-04T14:20:53.163Z,GNB-MEL-3012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.86% — transient microloop,-3.1,5.602e-12,47.6,0.242
ALT-20260204-422422,2026-02-04T14:24:25.926Z,LINK-SYD-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.94% — transient microloop,-2.4,1.302e-12,20.0,0.345
ALT-20260204-338611,2026-02-04T14:24:40.745Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.6,4.400e-12,44.8,0.001
ALT-20260204-591141,2026-02-04T14:26:06.654Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,7.774e-12,37.1,0.572
ALT-20260204-083347,2026-02-04T14:28:55.138Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.50% — transient microloop,-2.6,6.560e-12,24.8,0.783
ALT-20260204-254529,2026-02-04T14:29:41.312Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.3,1.000e-14,21.0,0.197
ALT-20260204-099496,2026-02-04T14:30:45.102Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-4.0,8.204e-12,45.1,0.001
ALT-20260204-421792,2026-02-04T14:33:55.868Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.1,5.162e-12,43.3,0.407
ALT-20260204-627194,2026-02-04T14:34:02.892Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.7,3.830e-12,33.2,0.001
ALT-20260204-537480,2026-02-04T14:39:32.294Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.04% — transient microloop,-2.6,6.203e-12,47.5,0.318
ALT-20260204-798167,2026-02-04T14:39:53.518Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.2,4.239e-12,43.4,0.261
ALT-20260204-339490,2026-02-04T14:40:07.983Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.0,9.468e-13,35.7,0.239
ALT-20260204-988964,2026-02-04T14:40:10.824Z,GNB-SYD-2043,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.36% — transient microloop,-3.4,3.592e-12,51.7,0.001
ALT-20260204-483518,2026-02-04T14:41:27.829Z,LINK-MEL-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.91% — transient microloop,-2.3,9.610e-13,22.7,0.639
ALT-20260204-720902,2026-02-04T14:43:30.667Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.3,5.185e-12,23.7,0.241
ALT-20260204-952462,2026-02-04T14:46:39.950Z,LINK-SYD-MEL-FIBRE-02,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-2.7,7.995e-12,16.7,0.36
ALT-20260204-904529,2026-02-04T14:48:34.665Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.01% — transient microloop,-2.0,4.037e-12,47.5,0.789
ALT-20260204-746955,2026-02-04T14:50:54.930Z,LINK-SYD-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.91% — transient microloop,-2.7,2.935e-12,37.2,0.377
ALT-20260204-287384,2026-02-04T14:53:34.345Z,LINK-MEL-AGG-WEST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-2.6,5.855e-12,10,0.632
ALT-20260204-627973,2026-02-04T14:54:02.773Z,LINK-SYD-AGG-NORTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-2.9,9.681e-12,33.4,0.001
ALT-20260204-008128,2026-02-04T14:54:37.684Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.1,5.441e-12,41.3,0.252
ALT-20260204-339932,2026-02-04T14:57:40.092Z,LINK-MEL-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.47% — transient microloop,-3.6,6.110e-12,35.9,0.001
ALT-20260204-630932,2026-02-04T14:59:08.893Z,LINK-BNE-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.2,4.702e-12,30.9,0.575
ALT-20260204-541982,2026-02-04T14:59:44.669Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.39% — transient microloop,-3.2,1.427e-12,44.2,0.001
ALT-20260204-106822,2026-02-04T15:00:53.490Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,3.756e-12,38.4,0.65
ALT-20260204-785995,2026-02-04T15:02:03.944Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-1.8,4.929e-12,24.9,0.001
ALT-20260204-549842,2026-02-04T15:02:06.281Z,LINK-BNE-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.3,1.816e-12,45.1,0.001
ALT-20260204-877199,2026-02-04T15:04:03.963Z,GNB-SYD-2043,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.12% — transient microloop,-2.8,7.662e-12,25.9,0.149
ALT-20260204-240265,2026-02-04T15:05:50.473Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-1.9,3.580e-12,29.6,0.476
ALT-20260204-567978,2026-02-04T15:12:32.543Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.5,1.221e-11,37.4,0.432
ALT-20260204-354886,2026-02-04T15:14:59.950Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.9,3.352e-12,28.7,0.363
ALT-20260204-678204,2026-02-04T15:16:33.179Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,6.931e-12,16.3,0.605
ALT-20260204-285090,2026-02-04T15:17:17.921Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.35% — transient microloop,-2.8,1.337e-12,48.4,0.361
ALT-20260204-798263,2026-02-04T15:17:47.235Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,5.597e-12,49.2,0.229
ALT-20260204-384612,2026-02-04T15:17:52.765Z,LINK-MEL-AGG-WEST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-3.4,3.569e-12,36.6,0.257
ALT-20260204-863610,2026-02-04T15:18:32.644Z,GNB-SYD-2043,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-3.1,7.524e-12,30.2,0.341
ALT-20260204-516510,2026-02-04T15:21:00.812Z,GNB-MEL-3021,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-3.3,8.307e-12,19.9,0.001
ALT-20260204-337160,2026-02-04T15:22:03.843Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.50% — transient microloop,-1.9,2.136e-12,48.8,0.59
ALT-20260204-513159,2026-02-04T15:23:14.219Z,GNB-SYD-2043,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.70% — transient microloop,-3.0,2.198e-12,39.5,0.678
ALT-20260204-518041,2026-02-04T15:23:42.812Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,3.216e-12,35.4,0.711
ALT-20260204-783203,2026-02-04T15:23:51.983Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.36% — transient microloop,-3.0,1.703e-12,29.7,0.597
ALT-20260204-973356,2026-02-04T15:24:42.253Z,LINK-MEL-AGG-EAST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-3.2,8.901e-12,34.8,0.327
ALT-20260204-155263,2026-02-04T15:26:01.824Z,GNB-SYD-2042,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-2.3,5.073e-12,21.4,0.445
ALT-20260204-775702,2026-02-04T15:26:08.131Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.8,5.675e-12,43.2,0.568
ALT-20260204-278433,2026-02-04T15:28:16.972Z,GNB-MEL-3021,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-2.2,5.913e-12,42.0,0.092
ALT-20260204-109720,2026-02-04T15:29:50.794Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,4.635e-12,36.3,0.109
ALT-20260204-665719,2026-02-04T15:30:07.043Z,GNB-MEL-3012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.31% — transient microloop,-2.9,1.791e-12,14.6,0.412
ALT-20260204-947080,2026-02-04T15:30:29.060Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.49% — transient microloop,-2.6,5.039e-12,29.2,0.538
ALT-20260204-428756,2026-02-04T15:30:51.547Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.47% — transient microloop,-2.6,1.121e-11,37.2,0.54
ALT-20260204-310413,2026-02-04T15:32:45.035Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,7.505e-12,39.0,0.794
ALT-20260204-812576,2026-02-04T15:33:32.434Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,3.251e-12,39.0,0.001
ALT-20260204-984633,2026-02-04T15:35:13.580Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.4% — brief convergence spike,-3.1,6.268e-12,47.3,0.416
ALT-20260204-261702,2026-02-04T15:35:41.376Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.25% — transient microloop,-3.1,1.289e-12,40.1,0.147
ALT-20260204-528243,2026-02-04T15:36:03.240Z,GNB-SYD-2043,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.87% — transient microloop,-2.7,7.634e-12,15.0,0.34
ALT-20260204-993159,2026-02-04T15:36:59.829Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.5,9.506e-12,49.8,0.222
ALT-20260204-583500,2026-02-04T15:37:07.932Z,GNB-MEL-3012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-3.8,2.685e-12,32.8,0.147
ALT-20260204-018710,2026-02-04T15:37:29.939Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.6% — brief convergence spike,-1.5,6.969e-12,22.6,0.517
ALT-20260204-503217,2026-02-04T15:37:54.784Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,3.348e-12,40.7,0.53
ALT-20260204-036935,2026-02-04T15:37:59.839Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,5.283e-12,20.6,0.548
ALT-20260204-415676,2026-02-04T15:38:07.890Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.0,3.820e-13,45.7,0.001
ALT-20260204-966024,2026-02-04T15:38:30.550Z,LINK-SYD-AGG-NORTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.33% — transient microloop,-2.6,8.924e-12,55.0,0.646
ALT-20260204-284967,2026-02-04T15:38:43.203Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-1.8,4.600e-12,41.1,0.433
ALT-20260204-704474,2026-02-04T15:39:25.746Z,LINK-MEL-BNE-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.5% — brief convergence spike,-2.9,3.967e-12,53.6,0.004
ALT-20260204-891786,2026-02-04T15:40:22.392Z,LINK-SYD-BNE-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-3.0,3.144e-12,45.6,0.035
ALT-20260204-563353,2026-02-04T15:40:38.587Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.77% — transient microloop,-2.1,5.415e-12,24.2,0.588
ALT-20260204-401613,2026-02-04T15:40:45.588Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.78% — transient microloop,-3.1,2.555e-12,20.4,0.521
ALT-20260204-119484,2026-02-04T15:40:58.426Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,5.363e-12,33.7,0.568
ALT-20260204-925956,2026-02-04T15:41:02.580Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.1,6.597e-12,47.2,0.448
ALT-20260204-504158,2026-02-04T15:41:54.073Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.69% — transient microloop,-2.2,2.102e-12,45.8,0.343
ALT-20260204-496330,2026-02-04T15:42:07.152Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.2,1.047e-11,29.8,0.301
ALT-20260204-579868,2026-02-04T15:42:59.736Z,LINK-SYD-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.42% — transient microloop,-2.6,3.516e-12,28.1,0.001
ALT-20260204-742544,2026-02-04T15:45:24.393Z,LINK-MEL-AGG-EAST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.76% — transient microloop,-2.5,2.600e-12,23.9,0.001
ALT-20260204-418098,2026-02-04T15:46:31.584Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,1.780e-12,38.5,0.271
ALT-20260204-826129,2026-02-04T15:46:42.041Z,LINK-SYD-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.8,7.026e-12,51.9,0.2
ALT-20260204-142752,2026-02-04T15:47:19.296Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.56% — transient microloop,-2.9,4.333e-12,48.8,0.001
ALT-20260204-044711,2026-02-04T15:47:45.759Z,LINK-MEL-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.47% — transient microloop,-2.4,4.688e-12,17.1,0.001
ALT-20260204-462916,2026-02-04T15:48:27.383Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.6,2.547e-12,15.7,0.081
ALT-20260204-684638,2026-02-04T15:49:08.612Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.89% — transient microloop,-3.5,2.405e-12,37.5,0.269
ALT-20260204-606876,2026-02-04T15:50:07.544Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.3,5.003e-12,27.3,0.012
ALT-20260204-507822,2026-02-04T15:51:39.850Z,GNB-MEL-3011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.2% — brief convergence spike,-2.2,4.136e-12,10,0.424
ALT-20260204-090474,2026-02-04T15:51:49.823Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.62% — transient microloop,-2.6,7.238e-12,46.4,0.166
ALT-20260204-077081,2026-02-04T15:59:38.778Z,GNB-MEL-3021,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-2.8,1.000e-14,37.8,0.603
ALT-20260204-050025,2026-02-04T16:00:02.223Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,5.425e-12,29.4,0.271
ALT-20260204-630571,2026-02-04T16:02:33.850Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.47% — transient microloop,-2.6,7.356e-12,39.3,0.698
ALT-20260204-242012,2026-02-04T16:02:57.541Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.3,7.374e-12,34.6,0.897
ALT-20260204-677577,2026-02-04T16:02:59.468Z,LINK-SYD-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.18% — transient microloop,-2.6,3.066e-12,35.7,0.46
ALT-20260204-347399,2026-02-04T16:02:59.575Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.3,5.746e-12,21.6,0.176
ALT-20260204-849541,2026-02-04T16:04:02.922Z,GNB-BNE-4012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.6% — brief convergence spike,-2.2,3.340e-12,28.3,0.006
ALT-20260204-445645,2026-02-04T16:05:01.536Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.8,3.986e-12,47.8,0.411
